video_id,transcript
kSk-rf7a1Ig.003.mp4,"any single person's channels at the point when I started, which was a couple of years back. And I wanted to maybe share inspiration from people that are in life situations similar to my own. I hope that answers you a question, but yeah, that's the main reasons."
KsToJAKi7xQ.000.mp4,And if a particular area feels like it's getting locked down really easily by just a couple players paying attention We'll start to add more routes until it feels like we hit that sweet spot where you don't lose control of the space But you can't completely dominate it by standing in one position Okay
KTdbKiGFzJY.000.mp4,we'd sort of do the show because the show is reaching out to anybody who's vaguely interested in it but all the people who's sent in photographs have fallen loved ones that we use in the
KTdbKiGFzJY.003.mp4,"Buntzif. And mind you, having said that, if you watch the movie, some of the audiences in the movie, the ones stripped to the ways they're all in the Balkans somewhere. They're either in Split in Croatia or somewhere."
KtY6C83o2rs.004.mp4,"I don't have specific days, I mean I just go with what I'm not gonna say on me. Okay, I don't have specific days, I just go to the gym and go with what I feel like. If I really like lanes today, I would do it."
KtY6C83o2rs.005.mp4,"my energy for working out. If you eat enough food, you get enough nutrients, you get you get enough vegetable out 😂"
kUpkeJDcxaE.000.mp4,I was guaranteed to get a bid from one of them and I knew I would kind of fit in either one of them. So that was kind of just comforting knowing that I was going to find my home. And then so I ranked my top two and then or the two I ranked that night and you sign your...
kUpkeJDcxaE.002.mp4,"each event or party as they call it. We weren't going to a particular house, we were just going to different locations on campuses where the sorities had their parties set up. So, Wednesday we had orientation which is when we got divided into our groups."
kUpkeJDcxaE.003.mp4,"There's a little overwhelming talking to so many girls you don't know, but it was just so great getting to like socialize and meet with people and just be excited that I'm going to find my place on campus and I'm going to find my home and I'm going to find some of my best friends through this experience."
kUv0BJQmKq0.000.mp4,"need to retouch it, especially with the lips. Now I use liquid lipsticks. I don't have to retouch the lip set all either. Next question is what inspired you to make YouTube videos? And I would say it's just it's such a nice escape. It's just it's great to talk to people."
kUv0BJQmKq0.001.mp4,"just go for it. And I'm so glad I did because I really really do enjoy it. Next question is how tall are you and I am actually 5'6"", 5'5 or 5'6 somewhere in there. Next question is what's your favorite makeup brand and I'm just gonna"
kUv0BJQmKq0.002.mp4,"what do you use to film and edit your videos with. To film my videos, I actually just use my iPad. It has a really nice camera on it, like it's pretty decent. So right now I'm just using my iPad to film with and to edit my videos, I use iMovie. Next question is, is your hair naturally..."
kUv0BJQmKq0.003.mp4,"if I try, but usually it's just wavy if I let it air dry by itself. The next question is how old are you? I am 22. Next question is what's your nationality? I'm East Indian, I speak Punjabi and I'm Sikh. Why did you start me?"
Kv0kZgqZEM0.003.mp4,"we have to do now. It's not something where in training, I don't think that I'll end up going above 100%. I may get to 100% and that might be about it. So we'll just have to play with that as a week's go by here and just see how it's..."
Kv0kZgqZEM0.004.mp4,"So, you know, it's one of those things where a few of you asked if I would go up to that heavy of a weight in training or how I would kind of cycle that training. And to be fair, honestly, I don't know if I will actually go that heavy in."
kV7MFI2_ddo.000.mp4,"outside of my children, something that I could be successful with outside of my children. And really hadn't found anything that just grabbed me and something that I was passionate about and wanted to continue and saw this."
kV7MFI2_ddo.002.mp4,"Boy girl boy and I've been married for the last 15 years to my college sweet heart and we currently live in Orange County, California. It was born and raised in the Kansas City area. And um"
kV7MFI2_ddo.005.mp4,as your sponsor coach is to give you the tools that you need to help you be the most successful that you want to be. It's totally up to you. And so we'll have different training groups. We've got a team page that you'll get connected to.
KVepk_9iPEU.002.mp4,five minute long or four hour long video of me doing everything I would like to just cover the basics that all of you want to know about. Just as an overview I am going to be drumming off the original texture. I'm going to be undercutting the trigger guard and I'm going to be
kwcpINU9LLk.001.mp4,"style and everything like that to come up with a complete look. The Liz Ho show asks, how do you do with difficult clients? Like this b***h I know named Liz Ho. Liz is actually a former bride of mine and with difficult clients I find that I have a lot of empathy. I'm really picky and particular about it."
kwcpINU9LLk.004.mp4,"for setting, chafing cream for primer, et cetera. Though any other cheat product, I found that works is preparation H under your eyes to get rid of puffiness. The ingredients in preparation H constrict your blood vessels so that gets rid of any kind of puffiness under your eyes. Although I do recommend wiping it off before putting makeup on, because"
kX-o1qmgWvc.002.mp4,"adaptation of David Copperfield in our third year. It was one of the first things we did. It was over 20 years ago now, but some of the voices that were in that play, particularly my own, because I played your right."
kX-o1qmgWvc.004.mp4,"with people that do terrible things and actually subsequently through my workers and actor I've always been drawn to those characters that tread a dark path or take the wrong path, good people that do bad things and I think it was that book that definitely..."
kxlqIrk0WnY.002.mp4,"I'm Edward Ateva, I'm 19 years old, while I live in Russia, but I'm going to move to Sanjelis soon. I have two channels, first it's Russian channel Edward Ateva, Vemov and 7 hungry pals and subscribers. Thank you for that. Well with this wait!"
KXUERmhPyr8.002.mp4,continually expanding my circle outside of Japan. I'm gonna start doing some more trips across the pond to places like Kong Kong Vietnam or South Korea. I might work my way up to the point where I'm traveling full-time.
KXUERmhPyr8.004.mp4,"degree, whether it can be any degree, basically any kind of university degree. As long as you've got that, you can work in a lot of countries in Asia. And yeah, each place has a different procedure, as I said."
KXUERmhPyr8.005.mp4,"country has a different procedure. Each country requires different documents. For example, if you want to be an English teacher in Korea, these days you have to get an FBI background check, an FBI criminal background check, which could take a"
kY_4WyAXxrQ.000.mp4,And just enough time so I see that people are actually seeing the videos and you know they are actually sending their questions And I will come back and do a Q and a for you wherever I am whatever the setting is I will ask
kY_4WyAXxrQ.003.mp4,I would love to answer your questions. The only thing that I hope is that some questions I have already answered previously. So do make sure that I have not answered your question in a previous video. I have a video.
kY_4WyAXxrQ.004.mp4,"is the email is usually in the description box and the subject line would be inquiries, you know questions, YouTube questions, inquiries. So you may be able to send me your email and I would gladly answer."
KYkfjIZEScM.005.mp4,"because last when we left off, they were walking off the porch. Little, uh, crusty mug, Sam. Um, was... Mom, mom, mom, mom, mom. Um, and then when we get back to them, they're down the..."
kyq-X4IFMtw.001.mp4,"So today I'm coming to you with another story time video and by the title you're probably like But I promise this happened like a very very long time ago when I was like in single digits, okay? So let's just get straight into the story"
KYvbRwTCtaU.000.mp4,And it notes not like it's a pretty scene in the world the most extravagant thing in the world But I really like it so if you guys like it too. I really appreciate what I could do better Like leave them you some feedback What like what do not like?
KYvbRwTCtaU.001.mp4,That my friends David and Daniel made I think I think David is the one that animated it But it's a video of me fighting him in Minecraft Maybe with my nomadr I Think you're gonna really like it click right there
KYvbRwTCtaU.002.mp4,"video which I don't know if anyone did, but I use that intro too and I'm just wondering if you guys like it or not. It's something I made myself and it notes not like the prettiest thing in the world, the most extravagant thing in the world, but I really like it. So..."
KYvbRwTCtaU.003.mp4,I love interacting with you guys and having to talk and talking to you on camera seems more He seems more like interactive rather than just applying to a comment which I which I do do by the way
KYvbRwTCtaU.005.mp4,"essentially so if you have any ideas please post them down in the comments and Which leads me right into the next thing I wanted to say which was What was it? Ah, yeah"
KYvMsMLNGvY.005.mp4,is then you need to do something about it and releasing that tension improving your flexibility mobility may well help with that knee pain that's affecting you. So that's the first thing to do is to assess it and then see if you can...
kzDQXSGGomg.002.mp4,underg going chemotherapy for lymphoblastic leukemia in order to help him through it. A Facebook group has been solved so people can send in pictures of amazing cute dogs and different animals to put a smile on in space. The Facebook group is called Doggies for Answer Me and I
kzDQXSGGomg.004.mp4,like um please let me know about them down below in the comments thank you so much i hope this is what a smile on your face thanks thanks for seeing don't forget please subscribe to mini-mollar reviews and the mini-molli bye
kzDQXSGGomg.005.mp4,"The first class Robert Fenderburg, Jr. was actually at the gate in Wayson and it came out and was re-enysed with his family after being away for ten months. So not only was he re-enysed with his family but he got to meet his new bonds on for the first time. Check out this amazing video."
L-C1blPD_ec.000.mp4,"be signed on, etc. I have no idea who those guys are like record with your friends and help each other channels go. Yes, I definitely want to do that in the future. I'll start partnering with other YouTubers and doing like"
L-C1blPD_ec.001.mp4,"career man. So making a crew one day, if my channel becomes like some crazy 10,000, 50,000 YouTube video and I got the whole past is going crazy then yeah I want my dude at that time. In front of music what is your favorite food?"
L-C1blPD_ec.004.mp4,time. So I say no it's fine. I try to pick the one job that I thought was going to be like keep me in the back. Which was supply? I was 9 to alpha. Which 9 to alpha is quarter master. It is a quarter master and the exact military term is automated.
L-C1blPD_ec.005.mp4,industry and if this can get me there then hey it's my dream job man so what is your favorite song Alex Muth NHD what is your favorite song my favorite song hmm I got a lot of songs
L-rmZZP_wj8.003.mp4,"By favorite makeup to use, by far as mascara, I could buy a... I could buy... Millions, millions of mascara. I probably love them all. I'm obsessed with mascaras."
L-rmZZP_wj8.004.mp4,"chill and I like it. My favorite animal is a turtle. It's reptile. My favorite turtles, I love turtles, they're so cute. For Christmas I ordered a..."
l-WgXcGLdZk.002.mp4,Talk to you guys and you know be a youtuber but I don't want to do it for the money or whatever people do youtube where I want to do it because I've gotten this far with youtube so far and I don't want to just quit I don't want to quit
l-WgXcGLdZk.003.mp4,"quality this probably looks really bad. I'm gonna get a better hammer soon, a better lighting system, a better background room area. Everything's gonna be awesome because I'm trying to save up money so I can get this channel looking like a pretty decent channel because I want to..."
l-WgXcGLdZk.004.mp4,"like I had a reason to keep making it. Like I made it because it made me happy. But now I realize that, hey, people are liking what I do. I need to like, I don't know. It's crazy. You're just thinking like how many people-"
l-WgXcGLdZk.005.mp4,reason I use it to you know stalk famous people because I love them. But yeah if you want to know more about me ask me some questions and I'll make a Q&A video because I want to start making videos that matter and not just edits a little time. Yay!
l0qApUuiDjo.005.mp4,She's got lots of monster tell me and I've got lots to tell her But I'm gonna try and let her speak more because I speak too much when she's on the phone to me Cuz I don't talk to anyone and as you can tell how much of my freaking talk to you guys today three hours worth of that Plus this
l1L61qbiV2U.001.mp4,"That's what was in my head. So I think just telling them that you are there to listen and no matter what, you will be there and tell them even if you don't understand why I'm here for you, I will always be here."
l1V-DuJ-WgU.000.mp4,of trotty synth clothes is like so good like they made a movie from it where you know the movie where the zekar from pays in it like the movie is good like the book is so good I really like I don't know 10 times
l1V-DuJ-WgU.002.mp4,you much everything. What is your perfect pizza? I feel like every pizza needs like mushrooms on it. I don't know I feel like mushrooms is like made for pizza. I don't know. I just feel like and chicken. Well not always chicken like I love chicken.
l1V-DuJ-WgU.004.mp4,"I was like, okay, should I do it? And to my surprise, like, from a lot of people said that I would start a channel, I was like, you know what? I don't have anything better to do."
l2YS_qsF7SQ.004.mp4,"Would I still keep my same abilities? Because I am like relatively, what relatively, the best football player in the world. So I mean, LeBron James would be like who I would go for."
l3IoZ_QmOQo.001.mp4,friends and it was it things are always as weird as you want them to be or as weird as you make them and because I just constantly repeat to myself you know it's fine everything's great everything's awesome everything's so awesome everything ends up kind of being awesome.
l3IoZ_QmOQo.004.mp4,"Like here you go Fudge, eat the cereal, come on, get sick Fudge, come on. So for like hours, just trying to feed the dog as much stuff as we can. So we get sick enough to just throw up all the rat points. We don't ask, right? It made sense at the time. And, and, and he's not looking too good."
l3MXBCviqE8.004.mp4,some like hair stuff on how I dye my hair. I'm gonna try and do some makeup stuff because I really want to do makeup and if you guys want me to I'll try and do that.
l3RE0rN7oEg.001.mp4,time and her business is booming but I think she has so much more potential to grow on YouTube especially with like the younger generations so if you don't know who she is please check her out you will just thank me for it your life will
l3RE0rN7oEg.003.mp4,"She just has so much to give and she has so much knowledge and wisdom within her. It probably comes from her 10 plus years in business, in life coaching, personal development. I feel like she is the Oprah of the person"
L4Jlm0vGsvc.000.mp4,"and we can December. I mean the first we can December on the fifth, that's what I said. Then I'm not going to go home to the fifth of December now and it's now like, well it's like the twelfth of November and I went home last weekend because I had to send to parks. So it was just that kind of thing of like..."
L4Jlm0vGsvc.002.mp4,"the moment then at the top five. To be honest, at the moment I'm not really watching Netflix, like if I'm not really watching series at all but like if I watch Vampire Diaries, I'm watching them like on like the American like on like a rid of it or something because I kind of I'm up to do"
L4Jlm0vGsvc.004.mp4,"thing to answer a few of your questions. I'm thinking of doing and it's quite a question to have an answer on organisation. How would you balance work and socialise and how would you balance having a job in this and that work? I don't job right now, YouTube's kind of a job at the moment but"
L5kpy0SA7os.000.mp4,I just kind of stumbled across more reasonable paths and decided that was the way I wanted to go But she was the one who actually got me into doing YouTube videos I'm these are real shame I can't remember what her channel name is I think I'm still subscribed to it on my ballet channels I could probably go and there and find it at some point but yes
L5kpy0SA7os.003.mp4,prefer to just if I do wear any kind of support it'll be more like a sloggy like a crop top type thing but it won't be a proper bra like under wide nearing it's just uncomfortable and I prefer to be comfortable.
L5kpy0SA7os.005.mp4,"What do you want for Christmas? There's nothing actually that I really am desperate for for Christmas. There are a few things I've sort of asked for, and I'm trying to forget what they are because I want it to be a surprise when I open my presents on Christmas. So yeah, just to have the good time with my family."
L5PkZA1ErYY.002.mp4,"Find out your reason why. Because that makes a difference. If you know why you want to learn Japanese, every day you wake up, you remember that why, and you apply it. Turn on your television, find..."
L5PkZA1ErYY.005.mp4,"videos on YouTube help teaching you basic conversation for the Japanese language. Utilize that, utilize all the free resources. Last but not least, find you some Japanese friends that can barely speak English."
L7HDCG2PsII.001.mp4,And like in some countries you just used learning as a social technique and it doesn't mean you're trying anything. And it's so annoying when people take compliments.
L7HDCG2PsII.003.mp4,That team is most importantly nice way to get a conversation going and in this generation just people take it too seriously and like in Earth.
l7U3YDIOE_s.000.mp4,So thanks for watching my YouTube channel and first ever video. Give this video a big thumbs up. Please subscribe and my magic.
l7U3YDIOE_s.003.mp4,"of this wonderful magical beanie. It's a magical or is a not. It's not magical. Alright, I have 10 wonderful amazing questions in here."
l8weBJSCHbA.000.mp4,internet and social media but if you put that aside I sometimes take go take a walk and take some pictures because it really comes me down
l8weBJSCHbA.001.mp4,"kind of a hill, it's a small hill. So my best friend was on the other side of the hill and it was really slippery so I slipped of course."
l8weBJSCHbA.002.mp4,take photography classes because I want to become a photographer and yeah but we will see how it turns out. next question if you have a chance
l8weBJSCHbA.003.mp4,"That was probably, that is probably my favorite childhood memory. Um, moving on. What do you plan to do when you finish school? Uh, first, uh, probably I'm going to get a job because I'm..."
l8weBJSCHbA.005.mp4,or thumbs down but I hope you will give me thumbs up because I'm just just it just hope so guys one thing more I want you to suggest what should I do for my next
L9sG80PI1Gw.003.mp4,"YouTube since 2011, but I've been making videos my entire life. I mean, I have videos back yard wrestling from when I was a teenager. I used to make action figure videos with transformers and wrestlers when I was like eight, nine years old with my mom's gigantic handheld camcorder. So..."
L_gmlaz-0s4.001.mp4,"I wish I could tell you there's going to be lots of exhibitors there, I wish I could tell you there's going to be lots of people going there, I have no idea if it keeps going at this rate then I probably won't be going unless they get their finger out and start updating the website and letting people know what's going on."
L_gmlaz-0s4.003.mp4,"for a few months when I started raping. She never said a word when I was smoking, but when I started raping, it was totally different. So rather than having the constant issue with the rape, I go."
L_gmlaz-0s4.005.mp4,I'll be brutally honest with you. How many people die in a day that aren't celebrities? How many? I think you're fixated on these celebrities dying.
lAJWoIcgXlU.000.mp4,you've been great. Tell me in the comments because I would love to know. But the whole reason for this video is I want you guys to send me and get more active on this channel.
lAJWoIcgXlU.001.mp4,Thank you all for your support and if you don't know about my second channel go to it cooking naked TV. I'll leave a link in the description. But I want to say first off happy new year because this is the first
laPGbkC87us.004.mp4,"The last thing I really wanted to mention is that we get really lazy, so you know, we put on our toner and then our essence and then our cream. We don't stop in between, but it's really important that you put on your toner and you dab and you make sure that it soaks in and then..."
LaxnVuOM6kE.002.mp4,the mouth and play for you guys to make them enjoyable for everyone. But of course there will be a couple of 3-ray videos. I guess that's the main point of my channel. So they would exist for a long time from this moment. So don't worry.
lAy2z5PN80E.000.mp4,"Beyond freaking out, just first of all, thank you for subscribing again. I like you. I love you. You're great. If I could give you all hugs individually, that would be cool. You should all like just join my circle of happiness and hug me."
lAy2z5PN80E.001.mp4,I'm junior and this is going to be a different video because I am literally just talking at the camera without any idea of what to say We have hit 1000 subscribers 1000 people like that is more people than
LBKbubsgpE8.001.mp4,"plus and linking everything and it is so confusing. Like literally, I still don't understand it. And I am somebody who likes to respond to every single comment I get. If you guys leave a comment in one of my videos, I am going to respond to you that."
LBKbubsgpE8.003.mp4,"The new stupid comments, the commenting system and this whole Google Plus crap, I'm so irritated with this change. Like first YouTube gets rid of our video responses which drove me freaking crazy because video responses were freaking awesome."
LBrmHHzyIiY.000.mp4,"Okay, what's one skill you wish that you had? I wish that I was skilled at golfing. I wish I was better at it, I guess. I wish I was able to..."
LBrmHHzyIiY.001.mp4,to the internet into your head. No. I like to be able to get away from the computer and stuff so I would not do that. Are you smarter or dumber than you think?
LBrmHHzyIiY.002.mp4,"was skilled at golfing. I wish I was better at it, I guess. I wish I was able to be very consistent when I swung a golf club. Would you rather..."
LBrmHHzyIiY.003.mp4,because if the core breaks it's quick and if the parachute doesn't open you still have to fall. So I would much rather it just happen and be over with.
LCafv-LfC3Y.000.mp4,"This season has been much, much better than the past two seasons. You know, in which case if we do get a season 12, it'll probably be the last season. You know, and it'll be so weird."
LCafv-LfC3Y.001.mp4,"rather than just ending it on some sort of cliffhanger or something. So you kind of expect, okay, new bad guy, which I don't like, because why can't you..."
LCafv-LfC3Y.003.mp4,"popcorn as I gloat smuggly because you have this coming. Jackass. So that also brought me joy. Um, because"
LCafv-LfC3Y.004.mp4,that they mean for it too because it's mostly done for shock value and reaction at this point. And unfortunately because they've used it so much all it does make fans angry when it happens. So that literally it...
lCWWjATDrRM.003.mp4,"you who are new to the channel, I live in a city called Belfast in the north of Ireland. And I personally want to move out of Northern Ireland and it's not going to happen anytime soon. Like it'll probably be another three to four years at least I would say, but whenever I have the means to kind of support myself."
ld7mBR4v3yU.001.mp4,IBM said it will acquire proven health analytics in a deal value to 2.6 billion. The acquisition is meant to further develop IBM Watson's capabilities as a computer system capable of answering questions posed in natural language.
ld7mBR4v3yU.002.mp4,"for the free trading days of Friday, Tuesday and Wednesday, the Dow gained 5.07% while the NASDAQ Composite surged 6.26% the largest 3-day gain since August 2015. On Thursday, jobs..."
ldq15dfuaLg.001.mp4,lot of options but their strictly plus size section is amazing. Very true to size. The clothes are comfortable. I feel like they just look really good. Their plus section is not like a runoff of the straight sizes. You know what I mean? Like it's a whole other ball game. So I really appreciate that.
LeQKH1vAVpg.001.mp4,"And the third question is, what questions can I ask? Now, you may think, well, come in, that's not a fair one, because you said three questions, and now one of the questions is another question. It's true, but here's the point that I want to make. What?"
LeQKH1vAVpg.003.mp4,"I ask of my team to learn what they need. What questions can I ask of my boss to learn more about the expectations? Because here's the thing. If you want to be successful in this new role, you've got to..."
LeQKH1vAVpg.004.mp4,and the best ones might be different for different people in different situations. Are you really brand new in the supervisory role or just brand new to this one? There's a bunch of different questions in different situations. But what I've done is I've tried to pick three that I think apply to
LeQKH1vAVpg.005.mp4,as I've tried to pick three that I think apply to all of us regardless of our situation and and and see if we can use those so I'm going to give you these three and talk a little bit about each right so the first one the first question to ask yourself is what is my role? Well you may say
lErjGxBb1Bk.002.mp4,is my mom does so we just had kind of Christmas day and that was it we didn't really get the build up so I've not really experienced that kind of thing and it's not really my type of thing anyway. Do you have a traditional Christmas breakfast? That's a really good question.
lErjGxBb1Bk.004.mp4,"really made me happy because I thought about it. I don't know any raindrops apart from Rudolph, that's a raindrops isn't it? I don't know any apart from that so it'll have to be the red nose Rudolph. Do you have a favourite Chris, sorry I've already been that one way?"
leslBYwG8kc.002.mp4,with a message here and ask you to comment down below or tweet me questions. My Twitter name is Act of Felix Martin's and you can't meet any questions or comment down below I just said a question and go crazy.
LeuT6NgJ6N8.004.mp4,"your muscles and you nose on its own simply can't do that. So breathe in, in, in, in mouth and nose and then breathe out, in, in mouth and then try and breathe from your diaphragm, don't just breathe from your chest, because if you breathe from your diaphragm you're getting as much in."
LfvTKoMYLEE.004.mp4,"I'm very good at painting and drawing. Yes. Yeah, I'm very good at that. You should see it. The second one is I'm very good at cooking and making this. I'm a very good cook. Yes."
LGdzP-r_G3U.001.mp4,"to believe them, but you know that doesn't mean that what other people believe isn't right for them. In some ways we are all of one of the same, so don't forget to tell me in the comments below."
LGdzP-r_G3U.004.mp4,"part of our own nature. So celebrate it, go with it and be the best of that belief system that you can be because that's what matters. That's what makes a difference in this world."
LGdzP-r_G3U.005.mp4,"mmmm, not really my cup of tea, but you know each to its own. And I guess that's where it comes in because I don't have judgment on them unless they are harming others. And if you are infringing on the"
LGgx7RVdL2Y.000.mp4,"that is totally up to chance to begin with. So if I just if we decide to have another child, I will be completely non-caring what it is going to be."
LGgx7RVdL2Y.002.mp4,"And I am super excited to see him with his brother because I have so many ideas to do with them. Um, do you think he will try again for a girl in the future? Or do you not have? Okay, I already answered a question like that."
LGgx7RVdL2Y.004.mp4,started having night terrors and with scream and scream and scream and nothing could console him and we'd just have to pick him up and take him to our room and hold him and talk to him and it would have even helped and we turned the light on and just have to
LGgx7RVdL2Y.005.mp4,and Kaden got his own broom and it was fine for the first few months and then he started having night tears and Would scream and scream and scream and nothing could console him and we
lGIHEaCvWEA.000.mp4,"it. Obviously I am American, I am Canadian French Norwegian. I think there's trace of like Native Americans somehow like a very small percentage British, whalish or..."
LglT6Gp5oQg.003.mp4,stay up to five o'clock in the morning with a person snoring and having a good night rest and I'm over here hearing them so I'm not gonna do your house anymore so yeah um number three uh
LGPm8ok6kVo.001.mp4,I've done several charity streams over on Twitch and that is because I started YouTube that I started Twitch as well and that is the biggest achievement so far. Hopefully we can raise so much more money. I'm going to be doing more charity streams in the next year. So please stick around on Twitter and Twitch for that because I...
LHV4HNK35pM.001.mp4,"for the past year. I first made my channel in 2011, but I wasn't serious about it. I wasn't really uploading often. But since 2014, I have kind of been like on a roll like regularly uploading."
LHV4HNK35pM.005.mp4,just sit on the beach and watch the water go swimming maybe it would be sunset I just really love the water and I really connect with the ocean and it blows my mind how massive it is.
liRQoL7SsPw.001.mp4,channel it shows when we got married so Mason was about one or he had just turned one and then we had Maddie so I had Jacob and Gavin he had Jamina
Lj1WuMXFa-4.001.mp4,"can't help it. But okay, if I play games it would be like Pokemon ideas or maybe King of Hearts or something or Tetra or Playstation. I even play on Super Nintendo's so like Mario Super Mario World and Donkey Kong Country."
Lj1WuMXFa-4.002.mp4,"Today I'm gonna answer the questions I suggested you all on Deviant North. So I'm gonna start with the first question. Why do you like Merrick and Young Merrick? Well, I was obsessed by them when I was 10 years old. The second question is, what got you into drawing your OCEG?"
Lj1WuMXFa-4.004.mp4,"This is the last question for this video. Do you have a 3DS? If so, can you add me? And Lee Nuk's keychun asked me this on the even org. Does it do the discount? Because I have a 2DS. I don't have 3DS. But sadly, to Minas..."
lK1HFH7j93c.000.mp4,there so I wanted to make sure you guys know if you guys can be updated when I am doing Q&A like this so I'm going to leave all my social media down below like it always is and I just want to let you guys know that it's always down there so if you guys are ever wondering what my Snapchat or any of that is it's
Lk6Ts7y4OPY.000.mp4,"accepting the culture for what it is not being so judgmental. So my hope is that I feel like right now it's kind of really judgmental when everyone's like, you guys know what I'm talking about, like everyone's always judging you based on what you have and what you drive in, calling people to rise there's not all that kind of stuff. I kind of hope that..."
LKBoLbWHJYI.002.mp4,"a comfortable thing for me because I had already pretty much like broken my hymen, I think, myself. There wasn't really any pain which was awesome. And it felt good and like, he didn't make me feel..."
LKBoLbWHJYI.003.mp4,"stop standards, then you're not deserving of love, of happiness, of success, of confidence, of anything, but it is bullshit. You are deserving of love, no matter what you look like. That's why you are be proud of that. There's only one you and you're..."
LKc69Et2Jg8.004.mp4,I like first preference of just love stories and a Char asin Mahal Dostal love stories and second preference of just fantasy not fantasy and a pitchy almost a rather religion and fantasy movie shoot this one
lkdQjIunxSE.000.mp4,"The videos that I've been doing since Christmas would be, except, you know, that Christmas one they've all been me showing you things. And I'm still gonna show you things today. So if you're here because you want shopping inspiration, don't worry, I will not fail to entertain you on that. But what I thought,"
lkdQjIunxSE.002.mp4,"continues. I really, really hope otherwise I'm gonna be looking for a job. Right, the next question is from Leopard What is my 2016 wish list? From like a Physical point of view"
lkdQjIunxSE.003.mp4,"and maybe watch a movie or something, but I'm always really keen to know what everyone else is doing. So please share with me what you're doing. I'd just, I'd love to know how everyone's plans are. And if you're also staying in, please tell me, because it'll make me feel better."
lKePJbjYiy0.000.mp4,"in English. At Marco to be honest with you, it was never a scientific decision. I kind of just did that because at the time I maybe thought I can practice my English and maybe reach a wider audience who would find my stuff interesting, but yeah, I kind of just really..."
lKePJbjYiy0.002.mp4,I could never tell you this because it's the whole city. It's the changing city. It's the international multicultural city that I will never fully discover. It's every little corner shop every little cafe every new pop-up restaurant
lkeXyB-3Gs0.001.mp4,person is I'm finally serious with someone and we are speaking about mayor she think is that he wants to go to the army. I was very much against it at first but after seeing that it's something that he really wants to do I want I don't want to be the one to hold him back. I rub
LKqN07ryM5I.001.mp4,"just kind of sharing catch book pictures and stuff like that. That's my plan anyway. So there's more to come there. It's pretty empty right now, but I'm happy with it so far, and I just wanted to get it up there. So you can follow along if you would like. Also, I will probably be"
LKqN07ryM5I.004.mp4,"learning French, I'm trying to get back into it. I'm doing pretty good, I'm doing better than I was before, but I thought that comics are good because you get the words in the pictures and it's kind of easier to understand what's going on and I got the English one to you reading the"
LKqO2BhfAvM.002.mp4,"and they tend to have lived their entire life being ostracized for their living status and for being white at the same time. And it was, she lived a very unfair life."
LKvxVEI8uVA.001.mp4,because I always have videos that I want to do before I make a collab. And the next questions are from Inspiring Salonge and she asks me what is your favorite song? My favorite song right now is How I Want You by Names. I think that's how you sing her name.
LKvxVEI8uVA.004.mp4,young teens around my age or older or younger who I don't know like just set for a dream and they get done whether it's like singing or dancing or I don't know making YouTube videos and they become like big off of that.
ll_chn4R32Y.000.mp4,"If you do something but you tell someone else not to do it but you do it like I don't understand. Okay. That's like so dumb. I hate people that do that Dream job. Well, I want to be a cardiothoracic surgeon, but if I don't become a cardiothoracic surgeon"
lLKwlPLdYig.000.mp4,"do you like best on the Canon G7X? My favorite feature period is the quality. That's the reason why I got the camera because the quality and the flip screen. So those are my OMG, I love it."
lLKwlPLdYig.001.mp4,baby and all that like it took a lot from me to do all these different things so I do still have all these strange income which was like I think I'm like five different streams of income that I get paid for every month but YouTube being the biggest like I'm so blessed and thankful for you guys like you don't need money.
lLObIVKYDUI.000.mp4,"and you really want to fulfill your dream. Okay, so let me just show you, this is my planner. It's a 2016, it's an Aaron Condrin planner. You don't have to order it from her website if you don't want to because I know the website offers it for like $50, but you can get it from..."
lLObIVKYDUI.004.mp4,"that great, they have a color line, which color protects your hair. Joyco has a color protect line in their hair care system, as well, which is really amazing, and I really do love. Biolog, they have a..."
lLObIVKYDUI.005.mp4,Someone that enjoy watching on YouTube and just commenting on so thanks girl for always giving me feedback And I look forward to more videos from you So how do you balance YouTube with your everyday life? This is a really good question
LLP-oZfo8oE.002.mp4,about. Oh that is a tough question. I guess I'd said before how I like RPGs. I like tabletop RPG games. I'd like a bit of D&D. I like taking the kids on bone camps.
LLP-oZfo8oE.003.mp4,"What is something you are bad at? I am not a handyman, okay? I work with computers, I work with tech, I work with the TV, I can hook you up, I can sink you up, I can do all that stuff. But, you know, handyman, fix in the car, fix-"
LLP-oZfo8oE.004.mp4,"So I guess it would have to be the wife and kids are really my best friends. I've got a couple of good friends online. I don't know that there's no one I really go out and hang out with except for family, the sons and daughters, the sons and lords."
LLP-oZfo8oE.005.mp4,"Have you figured out you're calling in life? Okay, kind of an obvious question. I think I have in between being a father, in between being a husband. I think the YouTube stuff is really where I'm grooving on. You know, I went to college on a software engineering major, data communique-"
lLWOcztaIBI.000.mp4,in your business to have that communication fast. Get rid of the problem fast. Fast decisions are one of the keys to getting a lot of time back. I just want to encourage you that today's call to action for hump day.
lLWOcztaIBI.001.mp4,and share with us. And what I want you to do is just go to LifeOnFIRE.com and just comment and share with us any questions that you may have. You can also go to LifeOnFireQuestions.com and ask us anything you'd like and you too may be featured on one of these Wednesdays.
lLWOcztaIBI.002.mp4,great way to get time back because usually when you're stressing about something you know it could be a supplier you're working with or you're not getting results. When you spend that energy thinking about the problem it manifests as negative energy in your body it takes
